#    L    TT             EE             BB             TE          
  1933   0.235139E+03   0.111395E+02   0.550624E-01  -0.137953E+02
  1934   0.234877E+03   0.111227E+02   0.550051E-01  -0.139297E+02
  1935   0.234626E+03   0.111050E+02   0.549481E-01  -0.140629E+02
  1936   0.234383E+03   0.110864E+02   0.548913E-01  -0.141948E+02
  1937   0.234151E+03   0.110669E+02   0.548347E-01  -0.143253E+02
  1938   0.233929E+03   0.110465E+02   0.547784E-01  -0.144544E+02
  1939   0.233715E+03   0.110252E+02   0.547223E-01  -0.145820E+02
  1940   0.233510E+03   0.110030E+02   0.546664E-01  -0.147081E+02
  1941   0.233315E+03   0.109799E+02   0.546108E-01  -0.148326E+02
  1942   0.233129E+03   0.109560E+02   0.545554E-01  -0.149554E+02
  1943   0.232952E+03   0.109312E+02   0.545002E-01  -0.150766E+02
  1944   0.232783E+03   0.109056E+02   0.544453E-01  -0.151960E+02
  1945   0.232622E+03   0.108791E+02   0.543906E-01  -0.153136E+02
  1946   0.232470E+03   0.108517E+02   0.543361E-01  -0.154293E+02
  1947   0.232326E+03   0.108236E+02   0.542818E-01  -0.155432E+02
  1948   0.232189E+03   0.107946E+02   0.542278E-01  -0.156550E+02
  1949   0.232060E+03   0.107648E+02   0.541741E-01  -0.157649E+02
  1950   0.231939E+03   0.107341E+02   0.541205E-01  -0.158727E+02
  1951   0.231825E+03   0.107026E+02   0.540672E-01  -0.159783E+02
  1952   0.231718E+03   0.106703E+02   0.540141E-01  -0.160818E+02
  1953   0.231618E+03   0.106373E+02   0.539612E-01  -0.161832E+02
  1954   0.231525E+03   0.106036E+02   0.539086E-01  -0.162823E+02
  1955   0.231438E+03   0.105690E+02   0.538562E-01  -0.163791E+02
  1956   0.231358E+03   0.105337E+02   0.538040E-01  -0.164738E+02
  1957   0.231284E+03   0.104977E+02   0.537521E-01  -0.165661E+02
  1958   0.231217E+03   0.104611E+02   0.537003E-01  -0.166560E+02
  1959   0.231156E+03   0.104237E+02   0.536488E-01  -0.167436E+02
  1960   0.231100E+03   0.103856E+02   0.535975E-01  -0.168288E+02
  1961   0.231050E+03   0.103469E+02   0.535464E-01  -0.169115E+02
  1962   0.231005E+03   0.103075E+02   0.534955E-01  -0.169918E+02
  1963   0.230966E+03   0.102675E+02   0.534449E-01  -0.170695E+02
  1964   0.230931E+03   0.102268E+02   0.533944E-01  -0.171448E+02
  1965   0.230901E+03   0.101855E+02   0.533442E-01  -0.172174E+02
  1966   0.230876E+03   0.101436E+02   0.532942E-01  -0.172875E+02
  1967   0.230856E+03   0.101010E+02   0.532443E-01  -0.173550E+02
  1968   0.230839E+03   0.100579E+02   0.531947E-01  -0.174199E+02
  1969   0.230827E+03   0.100142E+02   0.531453E-01  -0.174822E+02
  1970   0.230818E+03   0.997004E+01   0.530961E-01  -0.175418E+02
  1971   0.230813E+03   0.992533E+01   0.530470E-01  -0.175987E+02
  1972   0.230813E+03   0.988009E+01   0.529982E-01  -0.176530E+02
  1973   0.230814E+03   0.983431E+01   0.529495E-01  -0.177045E+02
  1974   0.230819E+03   0.978806E+01   0.529011E-01  -0.177532E+02
  1975   0.230828E+03   0.974133E+01   0.528528E-01  -0.177993E+02
  1976   0.230839E+03   0.969418E+01   0.528047E-01  -0.178425E+02
  1977   0.230852E+03   0.964654E+01   0.527568E-01  -0.178829E+02
  1978   0.230867E+03   0.959841E+01   0.527090E-01  -0.179206E+02
  1979   0.230884E+03   0.954999E+01   0.526614E-01  -0.179554E+02
  1980   0.230904E+03   0.950105E+01   0.526140E-01  -0.179874E+02
  1981   0.230924E+03   0.945182E+01   0.525668E-01  -0.180166E+02
  1982   0.230947E+03   0.940221E+01   0.525197E-01  -0.180430E+02
  1983   0.230971E+03   0.935221E+01   0.524727E-01  -0.180666E+02
  1984   0.230996E+03   0.930197E+01   0.524259E-01  -0.180873E+02
  1985   0.231022E+03   0.925140E+01   0.523793E-01  -0.181052E+02
  1986   0.231048E+03   0.920049E+01   0.523328E-01  -0.181203E+02
  1987   0.231075E+03   0.914940E+01   0.522864E-01  -0.181326E+02
  1988   0.231103E+03   0.909803E+01   0.522402E-01  -0.181420E+02
  1989   0.231131E+03   0.904645E+01   0.521941E-01  -0.181486E+02
  1990   0.231158E+03   0.899459E+01   0.521481E-01  -0.181524E+02
  1991   0.231186E+03   0.894258E+01   0.521023E-01  -0.181534E+02
  1992   0.231213E+03   0.889033E+01   0.520566E-01  -0.181514E+02
  1993   0.231239E+03   0.883793E+01   0.520110E-01  -0.181468E+02
  1994   0.231265E+03   0.878542E+01   0.519655E-01  -0.181392E+02
  1995   0.231289E+03   0.873275E+01   0.519201E-01  -0.181288E+02
  1996   0.231313E+03   0.867988E+01   0.518749E-01  -0.181157E+02
  1997   0.231335E+03   0.862697E+01   0.518297E-01  -0.180997E+02
  1998   0.231354E+03   0.857401E+01   0.517846E-01  -0.180810E+02
  1999   0.231373E+03   0.852091E+01   0.517397E-01  -0.180594E+02
  2000   0.231389E+03   0.846775E+01   0.516948E-01  -0.180351E+02
  2001   0.231403E+03   0.841458E+01   0.516500E-01  -0.180080E+02
  2002   0.231415E+03   0.836141E+01   0.516053E-01  -0.179783E+02
  2003   0.231424E+03   0.830822E+01   0.515607E-01  -0.179458E+02
  2004   0.231430E+03   0.825499E+01   0.515161E-01  -0.179106E+02
  2005   0.231434E+03   0.820188E+01   0.514716E-01  -0.178727E+02
  2006   0.231435E+03   0.814872E+01   0.514272E-01  -0.178321E+02
  2007   0.231433E+03   0.809565E+01   0.513829E-01  -0.177890E+02
  2008   0.231427E+03   0.804267E+01   0.513386E-01  -0.177432E+02
  2009   0.231418E+03   0.798975E+01   0.512944E-01  -0.176947E+02
  2010   0.231406E+03   0.793698E+01   0.512502E-01  -0.176437E+02
  2011   0.231389E+03   0.788426E+01   0.512061E-01  -0.175900E+02
  2012   0.231369E+03   0.783166E+01   0.511621E-01  -0.175338E+02
  2013   0.231344E+03   0.777917E+01   0.511181E-01  -0.174750E+02
  2014   0.231315E+03   0.772685E+01   0.510741E-01  -0.174138E+02
  2015   0.231282E+03   0.767470E+01   0.510302E-01  -0.173501E+02
  2016   0.231244E+03   0.762279E+01   0.509863E-01  -0.172839E+02
  2017   0.231203E+03   0.757102E+01   0.509425E-01  -0.172154E+02
  2018   0.231155E+03   0.751946E+01   0.508987E-01  -0.171445E+02
  2019   0.231104E+03   0.746819E+01   0.508549E-01  -0.170713E+02
  2020   0.231048E+03   0.741711E+01   0.508112E-01  -0.169959E+02
  2021   0.230986E+03   0.736637E+01   0.507675E-01  -0.169181E+02
  2022   0.230921E+03   0.731583E+01   0.507238E-01  -0.168381E+02
  2023   0.230849E+03   0.726562E+01   0.506801E-01  -0.167561E+02
  2024   0.230772E+03   0.721572E+01   0.506365E-01  -0.166718E+02
  2025   0.230691E+03   0.716612E+01   0.505929E-01  -0.165854E+02
  2026   0.230603E+03   0.711686E+01   0.505492E-01  -0.164969E+02
  2027   0.230509E+03   0.706793E+01   0.505056E-01  -0.164064E+02
  2028   0.230410E+03   0.701935E+01   0.504620E-01  -0.163138E+02
  2029   0.230304E+03   0.697113E+01   0.504184E-01  -0.162192E+02
  2030   0.230193E+03   0.692329E+01   0.503748E-01  -0.161228E+02
  2031   0.230076E+03   0.687584E+01   0.503312E-01  -0.160244E+02
  2032   0.229953E+03   0.682879E+01   0.502876E-01  -0.159242E+02
  2033   0.229823E+03   0.678216E+01   0.502440E-01  -0.158221E+02
  2034   0.229687E+03   0.673596E+01   0.502004E-01  -0.157184E+02
  2035   0.229544E+03   0.669020E+01   0.501567E-01  -0.156128E+02
  2036   0.229396E+03   0.664489E+01   0.501131E-01  -0.155056E+02
  2037   0.229240E+03   0.660003E+01   0.500694E-01  -0.153967E+02
  2038   0.229077E+03   0.655565E+01   0.500257E-01  -0.152862E+02
  2039   0.228908E+03   0.651174E+01   0.499820E-01  -0.151742E+02
  2040   0.228732E+03   0.646832E+01   0.499383E-01  -0.150606E+02
  2041   0.228548E+03   0.642539E+01   0.498945E-01  -0.149456E+02
  2042   0.228358E+03   0.638297E+01   0.498507E-01  -0.148291E+02
  2043   0.228160E+03   0.634107E+01   0.498069E-01  -0.147112E+02
  2044   0.227956E+03   0.629970E+01   0.497630E-01  -0.145919E+02
  2045   0.227744E+03   0.625886E+01   0.497191E-01  -0.144714E+02
  2046   0.227526E+03   0.621858E+01   0.496751E-01  -0.143496E+02
  2047   0.227299E+03   0.617885E+01   0.496311E-01  -0.142267E+02
  2048   0.227066E+03   0.613971E+01   0.495871E-01  -0.141026E+02
  2049   0.226825E+03   0.610113E+01   0.495430E-01  -0.139775E+02
  2050   0.226577E+03   0.606315E+01   0.494988E-01  -0.138513E+02
  2051   0.226322E+03   0.602575E+01   0.494546E-01  -0.137242E+02
  2052   0.226059E+03   0.598894E+01   0.494103E-01  -0.135961E+02
  2053   0.225789E+03   0.595275E+01   0.493659E-01  -0.134670E+02
  2054   0.225511E+03   0.591716E+01   0.493215E-01  -0.133371E+02
  2055   0.225225E+03   0.588218E+01   0.492770E-01  -0.132063E+02
  2056   0.224933E+03   0.584782E+01   0.492325E-01  -0.130748E+02
  2057   0.224632E+03   0.581409E+01   0.491878E-01  -0.129425E+02
  2058   0.224324E+03   0.578098E+01   0.491431E-01  -0.128096E+02
  2059   0.224008E+03   0.574850E+01   0.490983E-01  -0.126760E+02
  2060   0.223685E+03   0.571667E+01   0.490535E-01  -0.125417E+02
  2061   0.223353E+03   0.568548E+01   0.490085E-01  -0.124069E+02
  2062   0.223015E+03   0.565495E+01   0.489635E-01  -0.122716E+02
  2063   0.222669E+03   0.562505E+01   0.489183E-01  -0.121359E+02
  2064   0.222316E+03   0.559583E+01   0.488731E-01  -0.119997E+02
  2065   0.221955E+03   0.556725E+01   0.488278E-01  -0.118632E+02
  2066   0.221587E+03   0.553934E+01   0.487824E-01  -0.117264E+02
  2067   0.221211E+03   0.551210E+01   0.487369E-01  -0.115892E+02
  2068   0.220829E+03   0.548552E+01   0.486913E-01  -0.114519E+02
  2069   0.220438E+03   0.545961E+01   0.486456E-01  -0.113143E+02
  2070   0.220041E+03   0.543437E+01   0.485998E-01  -0.111766E+02
  2071   0.219637E+03   0.540981E+01   0.485539E-01  -0.110388E+02
  2072   0.219224E+03   0.538591E+01   0.485079E-01  -0.109010E+02
  2073   0.218805E+03   0.536269E+01   0.484618E-01  -0.107632E+02
  2074   0.218379E+03   0.534014E+01   0.484156E-01  -0.106254E+02
  2075   0.217945E+03   0.531828E+01   0.483693E-01  -0.104877E+02
  2076   0.217504E+03   0.529708E+01   0.483229E-01  -0.103501E+02
  2077   0.217057E+03   0.527656E+01   0.482763E-01  -0.102127E+02
  2078   0.216602E+03   0.525672E+01   0.482297E-01  -0.100755E+02
  2079   0.216140E+03   0.523756E+01   0.481830E-01  -0.993854E+01
  2080   0.215672E+03   0.521907E+01   0.481361E-01  -0.980194E+01
  2081   0.215197E+03   0.520125E+01   0.480892E-01  -0.966566E+01
  2082   0.214715E+03   0.518412E+01   0.480421E-01  -0.952982E+01
  2083   0.214227E+03   0.516765E+01   0.479950E-01  -0.939448E+01
  2084   0.213732E+03   0.515187E+01   0.479477E-01  -0.925960E+01
  2085   0.213232E+03   0.513675E+01   0.479003E-01  -0.912531E+01
  2086   0.212724E+03   0.512230E+01   0.478528E-01  -0.899158E+01
  2087   0.212211E+03   0.510852E+01   0.478053E-01  -0.885846E+01
  2088   0.211692E+03   0.509540E+01   0.477576E-01  -0.872601E+01
  2089   0.211167E+03   0.508294E+01   0.477098E-01  -0.859427E+01
  2090   0.210635E+03   0.507113E+01   0.476619E-01  -0.846330E+01
  2091   0.210097E+03   0.505998E+01   0.476139E-01  -0.833306E+01
  2092   0.209553E+03   0.504948E+01   0.475658E-01  -0.820368E+01
  2093   0.209004E+03   0.503962E+01   0.475176E-01  -0.807521E+01
  2094   0.208450E+03   0.503040E+01   0.474693E-01  -0.794756E+01
  2095   0.207889E+03   0.502182E+01   0.474209E-01  -0.782093E+01
  2096   0.207323E+03   0.501387E+01   0.473724E-01  -0.769528E+01
  2097   0.206752E+03   0.500654E+01   0.473237E-01  -0.757063E+01
  2098   0.206175E+03   0.499984E+01   0.472750E-01  -0.744706E+01
  2099   0.205594E+03   0.499375E+01   0.472263E-01  -0.732459E+01
  2100   0.205006E+03   0.498827E+01   0.471774E-01  -0.720325E+01
  2101   0.204414E+03   0.498340E+01   0.471284E-01  -0.708308E+01
  2102   0.203817E+03   0.497911E+01   0.470793E-01  -0.696411E+01
  2103   0.203215E+03   0.497542E+01   0.470301E-01  -0.684637E+01
  2104   0.202607E+03   0.497233E+01   0.469808E-01  -0.672990E+01
  2105   0.201996E+03   0.496981E+01   0.469315E-01  -0.661472E+01
  2106   0.201379E+03   0.496786E+01   0.468820E-01  -0.650086E+01
  2107   0.200758E+03   0.496649E+01   0.468325E-01  -0.638835E+01
  2108   0.200132E+03   0.496567E+01   0.467829E-01  -0.627721E+01
  2109   0.199502E+03   0.496540E+01   0.467332E-01  -0.616749E+01
  2110   0.198868E+03   0.496569E+01   0.466834E-01  -0.605919E+01
  2111   0.198231E+03   0.496651E+01   0.466335E-01  -0.595236E+01
  2112   0.197589E+03   0.496787E+01   0.465835E-01  -0.584702E+01
  2113   0.196945E+03   0.496975E+01   0.465334E-01  -0.574318E+01
  2114   0.196295E+03   0.497216E+01   0.464833E-01  -0.564088E+01
  2115   0.195643E+03   0.497506E+01   0.464331E-01  -0.554011E+01
  2116   0.194988E+03   0.497847E+01   0.463828E-01  -0.544093E+01
  2117   0.194329E+03   0.498237E+01   0.463324E-01  -0.534333E+01
  2118   0.193667E+03   0.498675E+01   0.462819E-01  -0.524735E+01
  2119   0.193002E+03   0.499161E+01   0.462314E-01  -0.515301E+01
  2120   0.192334E+03   0.499693E+01   0.461807E-01  -0.506031E+01
  2121   0.191664E+03   0.500271E+01   0.461300E-01  -0.496929E+01
  2122   0.190990E+03   0.500894E+01   0.460792E-01  -0.487994E+01
  2123   0.190314E+03   0.501561E+01   0.460284E-01  -0.479230E+01
  2124   0.189637E+03   0.502270E+01   0.459774E-01  -0.470638E+01
  2125   0.188956E+03   0.503021E+01   0.459264E-01  -0.462220E+01
  2126   0.188274E+03   0.503814E+01   0.458753E-01  -0.453976E+01
  2127   0.187589E+03   0.504647E+01   0.458242E-01  -0.445910E+01
  2128   0.186904E+03   0.505518E+01   0.457730E-01  -0.438022E+01
  2129   0.186216E+03   0.506428E+01   0.457217E-01  -0.430312E+01
  2130   0.185527E+03   0.507374E+01   0.456703E-01  -0.422784E+01
  2131   0.184836E+03   0.508356E+01   0.456189E-01  -0.415439E+01
  2132   0.184144E+03   0.509373E+01   0.455674E-01  -0.408278E+01
  2133   0.183450E+03   0.510424E+01   0.455158E-01  -0.401300E+01
  2134   0.182755E+03   0.511509E+01   0.454642E-01  -0.394508E+01
  2135   0.182060E+03   0.512624E+01   0.454125E-01  -0.387903E+01
  2136   0.181365E+03   0.513770E+01   0.453607E-01  -0.381484E+01
  2137   0.180668E+03   0.514947E+01   0.453089E-01  -0.375252E+01
  2138   0.179971E+03   0.516152E+01   0.452571E-01  -0.369208E+01
  2139   0.179274E+03   0.517384E+01   0.452051E-01  -0.363353E+01
  2140   0.178576E+03   0.518643E+01   0.451532E-01  -0.357688E+01
  2141   0.177879E+03   0.519927E+01   0.451011E-01  -0.352212E+01
  2142   0.177182E+03   0.521236E+01   0.450491E-01  -0.346926E+01
  2143   0.176485E+03   0.522567E+01   0.449970E-01  -0.341830E+01
  2144   0.175789E+03   0.523921E+01   0.449448E-01  -0.336925E+01
  2145   0.175093E+03   0.525295E+01   0.448926E-01  -0.332212E+01
  2146   0.174398E+03   0.526688E+01   0.448404E-01  -0.327691E+01
  2147   0.173703E+03   0.528101E+01   0.447881E-01  -0.323361E+01
  2148   0.173009E+03   0.529530E+01   0.447358E-01  -0.319223E+01
  2149   0.172317E+03   0.530976E+01   0.446835E-01  -0.315276E+01
  2150   0.171625E+03   0.532437E+01   0.446311E-01  -0.311520E+01
  2151   0.170934E+03   0.533911E+01   0.445787E-01  -0.307956E+01
  2152   0.170245E+03   0.535399E+01   0.445263E-01  -0.304584E+01
  2153   0.169558E+03   0.536897E+01   0.444739E-01  -0.301403E+01
  2154   0.168871E+03   0.538406E+01   0.444215E-01  -0.298412E+01
  2155   0.168188E+03   0.539926E+01   0.443690E-01  -0.295612E+01
  2156   0.167505E+03   0.541453E+01   0.443165E-01  -0.293001E+01
  2157   0.166824E+03   0.542988E+01   0.442641E-01  -0.290579E+01
  2158   0.166146E+03   0.544530E+01   0.442116E-01  -0.288344E+01
  2159   0.165469E+03   0.546078E+01   0.441591E-01  -0.286297E+01
  2160   0.164794E+03   0.547630E+01   0.441066E-01  -0.284437E+01
  2161   0.164122E+03   0.549186E+01   0.440541E-01  -0.282763E+01
  2162   0.163452E+03   0.550744E+01   0.440017E-01  -0.281273E+01
  2163   0.162785E+03   0.552304E+01   0.439492E-01  -0.279967E+01
  2164   0.162121E+03   0.553864E+01   0.438968E-01  -0.278843E+01
  2165   0.161458E+03   0.555423E+01   0.438444E-01  -0.277902E+01
  2166   0.160799E+03   0.556981E+01   0.437920E-01  -0.277141E+01
  2167   0.160143E+03   0.558535E+01   0.437396E-01  -0.276559E+01
  2168   0.159489E+03   0.560086E+01   0.436872E-01  -0.276155E+01
  2169   0.158839E+03   0.561632E+01   0.436349E-01  -0.275927E+01
  2170   0.158192E+03   0.563173E+01   0.435826E-01  -0.275872E+01
  2171   0.157547E+03   0.564707E+01   0.435303E-01  -0.275988E+01
  2172   0.156907E+03   0.566234E+01   0.434781E-01  -0.276273E+01
  2173   0.156270E+03   0.567753E+01   0.434259E-01  -0.276725E+01
  2174   0.155637E+03   0.569263E+01   0.433737E-01  -0.277343E+01
  2175   0.155007E+03   0.570763E+01   0.433216E-01  -0.278124E+01
  2176   0.154382E+03   0.572252E+01   0.432696E-01  -0.279066E+01
  2177   0.153760E+03   0.573729E+01   0.432176E-01  -0.280167E+01
  2178   0.153142E+03   0.575193E+01   0.431656E-01  -0.281426E+01
  2179   0.152528E+03   0.576644E+01   0.431137E-01  -0.282840E+01
  2180   0.151918E+03   0.578079E+01   0.430618E-01  -0.284409E+01
  2181   0.151312E+03   0.579498E+01   0.430100E-01  -0.286129E+01
  2182   0.150711E+03   0.580901E+01   0.429582E-01  -0.287999E+01
  2183   0.150113E+03   0.582286E+01   0.429065E-01  -0.290016E+01
  2184   0.149521E+03   0.583653E+01   0.428549E-01  -0.292177E+01
  2185   0.148932E+03   0.585000E+01   0.428033E-01  -0.294480E+01
  2186   0.148348E+03   0.586328E+01   0.427518E-01  -0.296922E+01
  2187   0.147770E+03   0.587634E+01   0.427004E-01  -0.299501E+01
  2188   0.147195E+03   0.588919E+01   0.426490E-01  -0.302214E+01
  2189   0.146625E+03   0.590181E+01   0.425977E-01  -0.305058E+01
  2190   0.146061E+03   0.591421E+01   0.425464E-01  -0.308032E+01
  2191   0.145501E+03   0.592634E+01   0.424953E-01  -0.311133E+01
  2192   0.144946E+03   0.593824E+01   0.424442E-01  -0.314358E+01
  2193   0.144396E+03   0.594987E+01   0.423931E-01  -0.317704E+01
  2194   0.143850E+03   0.596123E+01   0.423422E-01  -0.321171E+01
  2195   0.143310E+03   0.597231E+01   0.422913E-01  -0.324754E+01
  2196   0.142775E+03   0.598311E+01   0.422405E-01  -0.328450E+01
  2197   0.142245E+03   0.599361E+01   0.421898E-01  -0.332258E+01
  2198   0.141720E+03   0.600381E+01   0.421391E-01  -0.336173E+01
  2199   0.141201E+03   0.601372E+01   0.420885E-01  -0.340192E+01
  2200   0.140687E+03   0.602331E+01   0.420380E-01  -0.344312E+01
  2201   0.140178E+03   0.603258E+01   0.419876E-01  -0.348532E+01
  2202   0.139675E+03   0.604153E+01   0.419373E-01  -0.352845E+01
  2203   0.139177E+03   0.605016E+01   0.418871E-01  -0.357252E+01
  2204   0.138686E+03   0.605845E+01   0.418369E-01  -0.361750E+01
  2205   0.138199E+03   0.606641E+01   0.417868E-01  -0.366335E+01
  2206   0.137718E+03   0.607402E+01   0.417369E-01  -0.371006E+01
  2207   0.137243E+03   0.608128E+01   0.416870E-01  -0.375761E+01
  2208   0.136772E+03   0.608818E+01   0.416372E-01  -0.380596E+01
  2209   0.136308E+03   0.609472E+01   0.415875E-01  -0.385509E+01
  2210   0.135850E+03   0.610089E+01   0.415378E-01  -0.390498E+01
  2211   0.135396E+03   0.610670E+01   0.414883E-01  -0.395560E+01
  2212   0.134949E+03   0.611214E+01   0.414389E-01  -0.400692E+01
  2213   0.134507E+03   0.611718E+01   0.413896E-01  -0.405889E+01
  2214   0.134071E+03   0.612186E+01   0.413403E-01  -0.411151E+01
  2215   0.133640E+03   0.612616E+01   0.412912E-01  -0.416474E+01
  2216   0.133216E+03   0.613006E+01   0.412422E-01  -0.421855E+01
  2217   0.132797E+03   0.613358E+01   0.411933E-01  -0.427291E+01
  2218   0.132384E+03   0.613671E+01   0.411445E-01  -0.432778E+01
  2219   0.131975E+03   0.613944E+01   0.410957E-01  -0.438315E+01
  2220   0.131574E+03   0.614179E+01   0.410471E-01  -0.443899E+01
  2221   0.131177E+03   0.614374E+01   0.409987E-01  -0.449526E+01
  2222   0.130787E+03   0.614528E+01   0.409503E-01  -0.455193E+01
  2223   0.130403E+03   0.614644E+01   0.409020E-01  -0.460898E+01
  2224   0.130023E+03   0.614718E+01   0.408539E-01  -0.466637E+01
  2225   0.129650E+03   0.614752E+01   0.408058E-01  -0.472409E+01
  2226   0.129282E+03   0.614746E+01   0.407579E-01  -0.478210E+01
  2227   0.128920E+03   0.614697E+01   0.407101E-01  -0.484036E+01
  2228   0.128564E+03   0.614608E+01   0.406625E-01  -0.489886E+01
  2229   0.128212E+03   0.614477E+01   0.406149E-01  -0.495756E+01
  2230   0.127867E+03   0.614304E+01   0.405675E-01  -0.501643E+01
  2231   0.127527E+03   0.614090E+01   0.405202E-01  -0.507544E+01
  2232   0.127193E+03   0.613834E+01   0.404731E-01  -0.513457E+01
  2233   0.126864E+03   0.613535E+01   0.404260E-01  -0.519378E+01
  2234   0.126541E+03   0.613197E+01   0.403791E-01  -0.525304E+01
  2235   0.126223E+03   0.612816E+01   0.403323E-01  -0.531233E+01
  2236   0.125911E+03   0.612396E+01   0.402857E-01  -0.537159E+01
  2237   0.125603E+03   0.611934E+01   0.402392E-01  -0.543083E+01
  2238   0.125302E+03   0.611432E+01   0.401928E-01  -0.548999E+01
  2239   0.125005E+03   0.610888E+01   0.401465E-01  -0.554905E+01
  2240   0.124715E+03   0.610305E+01   0.401004E-01  -0.560799E+01
  2241   0.124428E+03   0.609680E+01   0.400545E-01  -0.566678E+01
  2242   0.124147E+03   0.609013E+01   0.400086E-01  -0.572539E+01
  2243   0.123872E+03   0.608307E+01   0.399629E-01  -0.578378E+01
  2244   0.123602E+03   0.607559E+01   0.399173E-01  -0.584194E+01
  2245   0.123336E+03   0.606770E+01   0.398719E-01  -0.589983E+01
  2246   0.123076E+03   0.605941E+01   0.398266E-01  -0.595744E+01
  2247   0.122820E+03   0.605072E+01   0.397815E-01  -0.601472E+01
  2248   0.122569E+03   0.604162E+01   0.397364E-01  -0.607164E+01
  2249   0.122323E+03   0.603212E+01   0.396916E-01  -0.612820E+01
  2250   0.122082E+03   0.602222E+01   0.396468E-01  -0.618436E+01
  2251   0.121847E+03   0.601194E+01   0.396022E-01  -0.624008E+01
  2252   0.121615E+03   0.600124E+01   0.395577E-01  -0.629535E+01
  2253   0.121387E+03   0.599016E+01   0.395134E-01  -0.635014E+01
  2254   0.121165E+03   0.597869E+01   0.394691E-01  -0.640444E+01
  2255   0.120946E+03   0.596682E+01   0.394251E-01  -0.645822E+01
  2256   0.120733E+03   0.595455E+01   0.393811E-01  -0.651147E+01
  2257   0.120523E+03   0.594190E+01   0.393373E-01  -0.656415E+01
  2258   0.120319E+03   0.592885E+01   0.392936E-01  -0.661625E+01
  2259   0.120118E+03   0.591542E+01   0.392500E-01  -0.666775E+01
  2260   0.119921E+03   0.590160E+01   0.392066E-01  -0.671863E+01
  2261   0.119729E+03   0.588741E+01   0.391633E-01  -0.676886E+01
  2262   0.119541E+03   0.587285E+01   0.391201E-01  -0.681844E+01
  2263   0.119356E+03   0.585794E+01   0.390770E-01  -0.686733E+01
  2264   0.119176E+03   0.584267E+01   0.390341E-01  -0.691553E+01
  2265   0.118999E+03   0.582705E+01   0.389913E-01  -0.696300E+01
  2266   0.118827E+03   0.581108E+01   0.389486E-01  -0.700978E+01
  2267   0.118658E+03   0.579477E+01   0.389060E-01  -0.705575E+01
  2268   0.118492E+03   0.577812E+01   0.388635E-01  -0.710097E+01
  2269   0.118331E+03   0.576114E+01   0.388212E-01  -0.714537E+01
  2270   0.118173E+03   0.574383E+01   0.387789E-01  -0.718906E+01
  2271   0.118019E+03   0.572619E+01   0.387368E-01  -0.723189E+01
  2272   0.117868E+03   0.570823E+01   0.386948E-01  -0.727388E+01
  2273   0.117720E+03   0.568996E+01   0.386529E-01  -0.731505E+01
  2274   0.117576E+03   0.567136E+01   0.386111E-01  -0.735533E+01
  2275   0.117434E+03   0.565248E+01   0.385694E-01  -0.739475E+01
  2276   0.117297E+03   0.563330E+01   0.385278E-01  -0.743331E+01
  2277   0.117161E+03   0.561381E+01   0.384863E-01  -0.747095E+01
  2278   0.117029E+03   0.559406E+01   0.384449E-01  -0.750770E+01
  2279   0.116900E+03   0.557403E+01   0.384037E-01  -0.754356E+01
  2280   0.116774E+03   0.555372E+01   0.383625E-01  -0.757847E+01
  2281   0.116651E+03   0.553314E+01   0.383214E-01  -0.761238E+01
  2282   0.116530E+03   0.551231E+01   0.382804E-01  -0.764535E+01
  2283   0.116411E+03   0.549122E+01   0.382396E-01  -0.767742E+01
  2284   0.116295E+03   0.546988E+01   0.381988E-01  -0.770845E+01
  2285   0.116182E+03   0.544829E+01   0.381581E-01  -0.773851E+01
  2286   0.116071E+03   0.542646E+01   0.381176E-01  -0.776755E+01
  2287   0.115963E+03   0.540440E+01   0.380771E-01  -0.779564E+01
  2288   0.115856E+03   0.538211E+01   0.380367E-01  -0.782267E+01
  2289   0.115752E+03   0.535961E+01   0.379964E-01  -0.784869E+01
  2290   0.115650E+03   0.533690E+01   0.379562E-01  -0.787367E+01
  2291   0.115549E+03   0.531399E+01   0.379161E-01  -0.789767E+01
  2292   0.115451E+03   0.529090E+01   0.378761E-01  -0.792063E+01
  2293   0.115355E+03   0.526762E+01   0.378362E-01  -0.794248E+01
  2294   0.115260E+03   0.524417E+01   0.377964E-01  -0.796339E+01
  2295   0.115167E+03   0.522055E+01   0.377567E-01  -0.798313E+01
  2296   0.115076E+03   0.519676E+01   0.377170E-01  -0.800187E+01
  2297   0.114986E+03   0.517282E+01   0.376775E-01  -0.801954E+01
  2298   0.114897E+03   0.514873E+01   0.376380E-01  -0.803621E+01
  2299   0.114810E+03   0.512450E+01   0.375987E-01  -0.805175E+01
  2300   0.114724E+03   0.510012E+01   0.375594E-01  -0.806616E+01
  2301   0.114639E+03   0.507561E+01   0.375202E-01  -0.807959E+01
  2302   0.114556E+03   0.505099E+01   0.374811E-01  -0.809183E+01
  2303   0.114472E+03   0.502623E+01   0.374421E-01  -0.810310E+01
  2304   0.114391E+03   0.500137E+01   0.374032E-01  -0.811319E+01
  2305   0.114310E+03   0.497640E+01   0.373644E-01  -0.812225E+01
  2306   0.114229E+03   0.495133E+01   0.373256E-01  -0.813020E+01
  2307   0.114150E+03   0.492616E+01   0.372869E-01  -0.813705E+01
  2308   0.114071E+03   0.490091E+01   0.372483E-01  -0.814280E+01
  2309   0.113992E+03   0.487558E+01   0.372098E-01  -0.814745E+01
