#    L    TT             EE             BB             TE          
  2308   0.114459E+03   0.500597E+01   0.376977E-01  -0.810076E+01
  2309   0.114377E+03   0.498112E+01   0.376586E-01  -0.810985E+01
  2310   0.114296E+03   0.495616E+01   0.376196E-01  -0.811792E+01
  2311   0.114216E+03   0.493110E+01   0.375807E-01  -0.812490E+01
  2312   0.114137E+03   0.490595E+01   0.375419E-01  -0.813071E+01
  2313   0.114058E+03   0.488071E+01   0.375031E-01  -0.813550E+01
  2314   0.113979E+03   0.485541E+01   0.374645E-01  -0.813927E+01
  2315   0.113902E+03   0.483002E+01   0.374259E-01  -0.814187E+01
  2316   0.113824E+03   0.480457E+01   0.373873E-01  -0.814345E+01
  2317   0.113747E+03   0.477907E+01   0.373489E-01  -0.814392E+01
  2318   0.113670E+03   0.475351E+01   0.373105E-01  -0.814330E+01
  2319   0.113592E+03   0.472790E+01   0.372722E-01  -0.814164E+01
  2320   0.113515E+03   0.470226E+01   0.372340E-01  -0.813895E+01
  2321   0.113438E+03   0.467657E+01   0.371958E-01  -0.813515E+01
  2322   0.113361E+03   0.465087E+01   0.371577E-01  -0.813031E+01
  2323   0.113284E+03   0.462514E+01   0.371196E-01  -0.812443E+01
  2324   0.113206E+03   0.459940E+01   0.370817E-01  -0.811750E+01
  2325   0.113129E+03   0.457366E+01   0.370437E-01  -0.810959E+01
  2326   0.113051E+03   0.454793E+01   0.370059E-01  -0.810063E+01
  2327   0.112972E+03   0.452221E+01   0.369680E-01  -0.809061E+01
  2328   0.112893E+03   0.449652E+01   0.369303E-01  -0.807966E+01
  2329   0.112814E+03   0.447084E+01   0.368926E-01  -0.806772E+01
  2330   0.112734E+03   0.444521E+01   0.368549E-01  -0.805478E+01
  2331   0.112654E+03   0.441962E+01   0.368173E-01  -0.804090E+01
  2332   0.112572E+03   0.439407E+01   0.367797E-01  -0.802601E+01
  2333   0.112491E+03   0.436856E+01   0.367422E-01  -0.801016E+01
  2334   0.112408E+03   0.434312E+01   0.367047E-01  -0.799336E+01
  2335   0.112325E+03   0.431774E+01   0.366673E-01  -0.797560E+01
  2336   0.112240E+03   0.429242E+01   0.366299E-01  -0.795695E+01
  2337   0.112155E+03   0.426718E+01   0.365925E-01  -0.793739E+01
  2338   0.112068E+03   0.424202E+01   0.365551E-01  -0.791684E+01
  2339   0.111980E+03   0.421695E+01   0.365178E-01  -0.789545E+01
  2340   0.111892E+03   0.419197E+01   0.364806E-01  -0.787321E+01
  2341   0.111802E+03   0.416709E+01   0.364433E-01  -0.785003E+01
  2342   0.111711E+03   0.414232E+01   0.364061E-01  -0.782598E+01
  2343   0.111619E+03   0.411766E+01   0.363689E-01  -0.780113E+01
  2344   0.111525E+03   0.409312E+01   0.363317E-01  -0.777546E+01
  2345   0.111430E+03   0.406870E+01   0.362945E-01  -0.774889E+01
  2346   0.111334E+03   0.404441E+01   0.362574E-01  -0.772156E+01
  2347   0.111237E+03   0.402025E+01   0.362202E-01  -0.769339E+01
  2348   0.111138E+03   0.399622E+01   0.361831E-01  -0.766443E+01
  2349   0.111037E+03   0.397234E+01   0.361460E-01  -0.763469E+01
  2350   0.110934E+03   0.394860E+01   0.361089E-01  -0.760422E+01
  2351   0.110831E+03   0.392502E+01   0.360719E-01  -0.757294E+01
  2352   0.110726E+03   0.390159E+01   0.360348E-01  -0.754098E+01
  2353   0.110618E+03   0.387834E+01   0.359978E-01  -0.750827E+01
  2354   0.110509E+03   0.385525E+01   0.359607E-01  -0.747493E+01
  2355   0.110399E+03   0.383233E+01   0.359237E-01  -0.744081E+01
  2356   0.110287E+03   0.380960E+01   0.358866E-01  -0.740604E+01
  2357   0.110173E+03   0.378705E+01   0.358496E-01  -0.737068E+01
  2358   0.110057E+03   0.376470E+01   0.358126E-01  -0.733466E+01
  2359   0.109940E+03   0.374254E+01   0.357756E-01  -0.729803E+01
  2360   0.109821E+03   0.372057E+01   0.357386E-01  -0.726070E+01
  2361   0.109700E+03   0.369880E+01   0.357016E-01  -0.722289E+01
  2362   0.109577E+03   0.367724E+01   0.356646E-01  -0.718443E+01
  2363   0.109452E+03   0.365588E+01   0.356276E-01  -0.714545E+01
  2364   0.109324E+03   0.363473E+01   0.355906E-01  -0.710588E+01
  2365   0.109196E+03   0.361380E+01   0.355536E-01  -0.706585E+01
  2366   0.109065E+03   0.359309E+01   0.355166E-01  -0.702526E+01
  2367   0.108932E+03   0.357259E+01   0.354796E-01  -0.698419E+01
  2368   0.108797E+03   0.355233E+01   0.354426E-01  -0.694261E+01
  2369   0.108661E+03   0.353229E+01   0.354056E-01  -0.690066E+01
  2370   0.108521E+03   0.351249E+01   0.353686E-01  -0.685818E+01
  2371   0.108381E+03   0.349293E+01   0.353316E-01  -0.681530E+01
  2372   0.108238E+03   0.347360E+01   0.352946E-01  -0.677201E+01
  2373   0.108093E+03   0.345452E+01   0.352576E-01  -0.672837E+01
  2374   0.107946E+03   0.343568E+01   0.352206E-01  -0.668437E+01
  2375   0.107797E+03   0.341708E+01   0.351836E-01  -0.663998E+01
  2376   0.107646E+03   0.339874E+01   0.351466E-01  -0.659527E+01
  2377   0.107492E+03   0.338065E+01   0.351095E-01  -0.655023E+01
  2378   0.107336E+03   0.336281E+01   0.350725E-01  -0.650489E+01
  2379   0.107179E+03   0.334523E+01   0.350355E-01  -0.645927E+01
  2380   0.107019E+03   0.332790E+01   0.349985E-01  -0.641339E+01
  2381   0.106857E+03   0.331083E+01   0.349614E-01  -0.636726E+01
  2382   0.106693E+03   0.329403E+01   0.349244E-01  -0.632090E+01
  2383   0.106527E+03   0.327749E+01   0.348874E-01  -0.627432E+01
  2384   0.106358E+03   0.326122E+01   0.348503E-01  -0.622753E+01
  2385   0.106188E+03   0.324521E+01   0.348133E-01  -0.618056E+01
  2386   0.106015E+03   0.322946E+01   0.347762E-01  -0.613342E+01
  2387   0.105839E+03   0.321399E+01   0.347391E-01  -0.608614E+01
  2388   0.105662E+03   0.319879E+01   0.347020E-01  -0.603874E+01
  2389   0.105483E+03   0.318386E+01   0.346649E-01  -0.599123E+01
  2390   0.105301E+03   0.316920E+01   0.346278E-01  -0.594362E+01
  2391   0.105117E+03   0.315482E+01   0.345907E-01  -0.589595E+01
  2392   0.104932E+03   0.314072E+01   0.345536E-01  -0.584824E+01
  2393   0.104744E+03   0.312689E+01   0.345164E-01  -0.580048E+01
  2394   0.104554E+03   0.311334E+01   0.344792E-01  -0.575270E+01
  2395   0.104362E+03   0.310007E+01   0.344421E-01  -0.570492E+01
  2396   0.104168E+03   0.308707E+01   0.344049E-01  -0.565715E+01
  2397   0.103972E+03   0.307435E+01   0.343676E-01  -0.560940E+01
  2398   0.103773E+03   0.306192E+01   0.343304E-01  -0.556170E+01
  2399   0.103573E+03   0.304976E+01   0.342932E-01  -0.551405E+01
  2400   0.103371E+03   0.303787E+01   0.342559E-01  -0.546647E+01
  2401   0.103166E+03   0.302627E+01   0.342186E-01  -0.541899E+01
  2402   0.102960E+03   0.301494E+01   0.341813E-01  -0.537161E+01
  2403   0.102751E+03   0.300389E+01   0.341439E-01  -0.532437E+01
  2404   0.102541E+03   0.299311E+01   0.341066E-01  -0.527725E+01
  2405   0.102328E+03   0.298262E+01   0.340692E-01  -0.523030E+01
  2406   0.102114E+03   0.297240E+01   0.340318E-01  -0.518351E+01
  2407   0.101898E+03   0.296246E+01   0.339943E-01  -0.513691E+01
  2408   0.101679E+03   0.295279E+01   0.339569E-01  -0.509051E+01
  2409   0.101459E+03   0.294339E+01   0.339194E-01  -0.504432E+01
  2410   0.101237E+03   0.293427E+01   0.338818E-01  -0.499836E+01
  2411   0.101014E+03   0.292542E+01   0.338443E-01  -0.495264E+01
  2412   0.100788E+03   0.291684E+01   0.338067E-01  -0.490717E+01
  2413   0.100561E+03   0.290853E+01   0.337691E-01  -0.486197E+01
  2414   0.100332E+03   0.290048E+01   0.337315E-01  -0.481706E+01
  2415   0.100101E+03   0.289270E+01   0.336938E-01  -0.477245E+01
  2416   0.998685E+02   0.288519E+01   0.336561E-01  -0.472815E+01
  2417   0.996343E+02   0.287795E+01   0.336184E-01  -0.468417E+01
  2418   0.993989E+02   0.287096E+01   0.335806E-01  -0.464055E+01
  2419   0.991615E+02   0.286424E+01   0.335428E-01  -0.459728E+01
  2420   0.989235E+02   0.285777E+01   0.335050E-01  -0.455437E+01
  2421   0.986834E+02   0.285157E+01   0.334672E-01  -0.451185E+01
  2422   0.984420E+02   0.284561E+01   0.334293E-01  -0.446972E+01
  2423   0.982000E+02   0.283991E+01   0.333914E-01  -0.442799E+01
  2424   0.979558E+02   0.283446E+01   0.333535E-01  -0.438668E+01
  2425   0.977109E+02   0.282926E+01   0.333156E-01  -0.434579E+01
  2426   0.974646E+02   0.282430E+01   0.332776E-01  -0.430535E+01
  2427   0.972168E+02   0.281959E+01   0.332396E-01  -0.426534E+01
  2428   0.969682E+02   0.281512E+01   0.332016E-01  -0.422580E+01
  2429   0.967188E+02   0.281089E+01   0.331635E-01  -0.418673E+01
  2430   0.964678E+02   0.280689E+01   0.331254E-01  -0.414813E+01
  2431   0.962160E+02   0.280312E+01   0.330874E-01  -0.411003E+01
  2432   0.959633E+02   0.279959E+01   0.330492E-01  -0.407243E+01
  2433   0.957096E+02   0.279628E+01   0.330111E-01  -0.403534E+01
  2434   0.954557E+02   0.279319E+01   0.329730E-01  -0.399877E+01
  2435   0.952000E+02   0.279033E+01   0.329348E-01  -0.396272E+01
  2436   0.949441E+02   0.278769E+01   0.328966E-01  -0.392721E+01
  2437   0.946871E+02   0.278526E+01   0.328584E-01  -0.389225E+01
  2438   0.944296E+02   0.278305E+01   0.328202E-01  -0.385783E+01
  2439   0.941711E+02   0.278103E+01   0.327820E-01  -0.382398E+01
  2440   0.939120E+02   0.277923E+01   0.327438E-01  -0.379069E+01
  2441   0.936525E+02   0.277763E+01   0.327056E-01  -0.375798E+01
  2442   0.933925E+02   0.277623E+01   0.326673E-01  -0.372584E+01
  2443   0.931311E+02   0.277501E+01   0.326291E-01  -0.369429E+01
  2444   0.928698E+02   0.277399E+01   0.325908E-01  -0.366334E+01
  2445   0.926086E+02   0.277316E+01   0.325526E-01  -0.363298E+01
  2446   0.923459E+02   0.277251E+01   0.325143E-01  -0.360323E+01
  2447   0.920840E+02   0.277205E+01   0.324761E-01  -0.357409E+01
  2448   0.918212E+02   0.277176E+01   0.324378E-01  -0.354557E+01
  2449   0.915576E+02   0.277164E+01   0.323995E-01  -0.351766E+01
  2450   0.912946E+02   0.277169E+01   0.323613E-01  -0.349038E+01
  2451   0.910307E+02   0.277190E+01   0.323230E-01  -0.346373E+01
  2452   0.907672E+02   0.277227E+01   0.322848E-01  -0.343771E+01
  2453   0.905027E+02   0.277280E+01   0.322465E-01  -0.341233E+01
  2454   0.902386E+02   0.277349E+01   0.322083E-01  -0.338760E+01
  2455   0.899742E+02   0.277432E+01   0.321700E-01  -0.336350E+01
  2456   0.897100E+02   0.277529E+01   0.321318E-01  -0.334006E+01
  2457   0.894461E+02   0.277640E+01   0.320936E-01  -0.331726E+01
  2458   0.891817E+02   0.277764E+01   0.320553E-01  -0.329511E+01
  2459   0.889168E+02   0.277902E+01   0.320171E-01  -0.327362E+01
  2460   0.886526E+02   0.278053E+01   0.319789E-01  -0.325279E+01
  2461   0.883886E+02   0.278216E+01   0.319407E-01  -0.323261E+01
  2462   0.881239E+02   0.278391E+01   0.319025E-01  -0.321309E+01
  2463   0.878607E+02   0.278576E+01   0.318644E-01  -0.319423E+01
  2464   0.875967E+02   0.278774E+01   0.318262E-01  -0.317603E+01
  2465   0.873333E+02   0.278982E+01   0.317880E-01  -0.315849E+01
  2466   0.870699E+02   0.279200E+01   0.317499E-01  -0.314161E+01
  2467   0.868070E+02   0.279427E+01   0.317117E-01  -0.312539E+01
  2468   0.865446E+02   0.279665E+01   0.316736E-01  -0.310982E+01
  2469   0.862828E+02   0.279911E+01   0.316355E-01  -0.309492E+01
  2470   0.860207E+02   0.280166E+01   0.315974E-01  -0.308067E+01
  2471   0.857597E+02   0.280429E+01   0.315593E-01  -0.306708E+01
  2472   0.854991E+02   0.280699E+01   0.315212E-01  -0.305414E+01
  2473   0.852389E+02   0.280977E+01   0.314831E-01  -0.304185E+01
  2474   0.849791E+02   0.281261E+01   0.314450E-01  -0.303022E+01
  2475   0.847202E+02   0.281552E+01   0.314070E-01  -0.301924E+01
  2476   0.844616E+02   0.281849E+01   0.313689E-01  -0.300890E+01
  2477   0.842040E+02   0.282152E+01   0.313309E-01  -0.299921E+01
  2478   0.839473E+02   0.282459E+01   0.312929E-01  -0.299016E+01
  2479   0.836916E+02   0.282772E+01   0.312549E-01  -0.298173E+01
  2480   0.834359E+02   0.283089E+01   0.312169E-01  -0.297395E+01
  2481   0.831819E+02   0.283411E+01   0.311789E-01  -0.296678E+01
  2482   0.829287E+02   0.283736E+01   0.311409E-01  -0.296025E+01
  2483   0.826763E+02   0.284064E+01   0.311029E-01  -0.295433E+01
  2484   0.824247E+02   0.284396E+01   0.310650E-01  -0.294903E+01
  2485   0.821746E+02   0.284730E+01   0.310271E-01  -0.294434E+01
  2486   0.819259E+02   0.285067E+01   0.309892E-01  -0.294026E+01
  2487   0.816780E+02   0.285404E+01   0.309513E-01  -0.293678E+01
  2488   0.814315E+02   0.285744E+01   0.309134E-01  -0.293390E+01
  2489   0.811856E+02   0.286085E+01   0.308755E-01  -0.293161E+01
  2490   0.809411E+02   0.286425E+01   0.308377E-01  -0.292991E+01
  2491   0.806987E+02   0.286766E+01   0.307999E-01  -0.292879E+01
  2492   0.804569E+02   0.287108E+01   0.307621E-01  -0.292825E+01
  2493   0.802164E+02   0.287448E+01   0.307243E-01  -0.292828E+01
  2494   0.799776E+02   0.287789E+01   0.306865E-01  -0.292887E+01
  2495   0.797401E+02   0.288127E+01   0.306488E-01  -0.293002E+01
  2496   0.795042E+02   0.288464E+01   0.306111E-01  -0.293172E+01
  2497   0.792697E+02   0.288800E+01   0.305735E-01  -0.293396E+01
  2498   0.790368E+02   0.289133E+01   0.305358E-01  -0.293673E+01
  2499   0.788054E+02   0.289463E+01   0.304982E-01  -0.294004E+01
  2500   0.785756E+02   0.289791E+01   0.304606E-01  -0.294387E+01
  2501   0.783473E+02   0.290114E+01   0.304231E-01  -0.294821E+01
  2502   0.781207E+02   0.290434E+01   0.303856E-01  -0.295306E+01
  2503   0.778957E+02   0.290749E+01   0.303481E-01  -0.295842E+01
  2504   0.776724E+02   0.291060E+01   0.303107E-01  -0.296427E+01
  2505   0.774508E+02   0.291366E+01   0.302733E-01  -0.297059E+01
  2506   0.772309E+02   0.291666E+01   0.302360E-01  -0.297740E+01
  2507   0.770127E+02   0.291961E+01   0.301987E-01  -0.298467E+01
  2508   0.767963E+02   0.292251E+01   0.301615E-01  -0.299240E+01
  2509   0.765816E+02   0.292534E+01   0.301243E-01  -0.300057E+01
  2510   0.763687E+02   0.292810E+01   0.300871E-01  -0.300918E+01
  2511   0.761576E+02   0.293081E+01   0.300500E-01  -0.301823E+01
  2512   0.759484E+02   0.293343E+01   0.300130E-01  -0.302769E+01
  2513   0.757408E+02   0.293598E+01   0.299760E-01  -0.303757E+01
  2514   0.755352E+02   0.293846E+01   0.299390E-01  -0.304784E+01
  2515   0.753314E+02   0.294086E+01   0.299022E-01  -0.305851E+01
  2516   0.751293E+02   0.294317E+01   0.298653E-01  -0.306956E+01
  2517   0.749291E+02   0.294540E+01   0.298286E-01  -0.308098E+01
  2518   0.747307E+02   0.294753E+01   0.297919E-01  -0.309276E+01
  2519   0.745342E+02   0.294958E+01   0.297552E-01  -0.310490E+01
  2520   0.743394E+02   0.295152E+01   0.297186E-01  -0.311737E+01
  2521   0.741465E+02   0.295338E+01   0.296821E-01  -0.313018E+01
  2522   0.739554E+02   0.295513E+01   0.296457E-01  -0.314331E+01
  2523   0.737661E+02   0.295679E+01   0.296093E-01  -0.315675E+01
  2524   0.735787E+02   0.295833E+01   0.295729E-01  -0.317048E+01
  2525   0.733931E+02   0.295977E+01   0.295367E-01  -0.318450E+01
  2526   0.732093E+02   0.296110E+01   0.295005E-01  -0.319879E+01
  2527   0.730273E+02   0.296233E+01   0.294643E-01  -0.321336E+01
  2528   0.728472E+02   0.296343E+01   0.294283E-01  -0.322817E+01
  2529   0.726688E+02   0.296443E+01   0.293923E-01  -0.324323E+01
  2530   0.724923E+02   0.296531E+01   0.293563E-01  -0.325852E+01
  2531   0.723176E+02   0.296607E+01   0.293205E-01  -0.327403E+01
  2532   0.721447E+02   0.296671E+01   0.292847E-01  -0.328974E+01
  2533   0.719735E+02   0.296723E+01   0.292489E-01  -0.330566E+01
  2534   0.718042E+02   0.296762E+01   0.292132E-01  -0.332176E+01
  2535   0.716366E+02   0.296789E+01   0.291776E-01  -0.333804E+01
  2536   0.714708E+02   0.296802E+01   0.291421E-01  -0.335449E+01
  2537   0.713069E+02   0.296803E+01   0.291066E-01  -0.337109E+01
  2538   0.711446E+02   0.296790E+01   0.290712E-01  -0.338784E+01
  2539   0.709841E+02   0.296764E+01   0.290358E-01  -0.340472E+01
  2540   0.708254E+02   0.296723E+01   0.290005E-01  -0.342172E+01
  2541   0.706684E+02   0.296670E+01   0.289653E-01  -0.343884E+01
  2542   0.705132E+02   0.296603E+01   0.289301E-01  -0.345606E+01
  2543   0.703598E+02   0.296523E+01   0.288950E-01  -0.347337E+01
  2544   0.702082E+02   0.296429E+01   0.288599E-01  -0.349076E+01
  2545   0.700583E+02   0.296322E+01   0.288249E-01  -0.350821E+01
  2546   0.699102E+02   0.296200E+01   0.287900E-01  -0.352573E+01
  2547   0.697639E+02   0.296066E+01   0.287551E-01  -0.354329E+01
  2548   0.696193E+02   0.295917E+01   0.287203E-01  -0.356090E+01
  2549   0.694765E+02   0.295754E+01   0.286856E-01  -0.357852E+01
  2550   0.693354E+02   0.295578E+01   0.286508E-01  -0.359617E+01
  2551   0.691961E+02   0.295387E+01   0.286162E-01  -0.361382E+01
  2552   0.690585E+02   0.295181E+01   0.285816E-01  -0.363147E+01
  2553   0.689227E+02   0.294961E+01   0.285471E-01  -0.364911E+01
  2554   0.687886E+02   0.294727E+01   0.285126E-01  -0.366672E+01
  2555   0.686562E+02   0.294478E+01   0.284782E-01  -0.368430E+01
  2556   0.685255E+02   0.294215E+01   0.284438E-01  -0.370185E+01
  2557   0.683967E+02   0.293937E+01   0.284095E-01  -0.371934E+01
  2558   0.682695E+02   0.293646E+01   0.283753E-01  -0.373676E+01
  2559   0.681440E+02   0.293340E+01   0.283411E-01  -0.375413E+01
  2560   0.680204E+02   0.293019E+01   0.283070E-01  -0.377141E+01
  2561   0.678983E+02   0.292684E+01   0.282729E-01  -0.378860E+01
  2562   0.677781E+02   0.292335E+01   0.282389E-01  -0.380571E+01
  2563   0.676594E+02   0.291971E+01   0.282049E-01  -0.382269E+01
  2564   0.675425E+02   0.291593E+01   0.281710E-01  -0.383957E+01
  2565   0.674272E+02   0.291200E+01   0.281372E-01  -0.385632E+01
  2566   0.673135E+02   0.290793E+01   0.281034E-01  -0.387294E+01
  2567   0.672015E+02   0.290371E+01   0.280697E-01  -0.388941E+01
  2568   0.670911E+02   0.289936E+01   0.280361E-01  -0.390574E+01
  2569   0.669824E+02   0.289485E+01   0.280025E-01  -0.392190E+01
  2570   0.668752E+02   0.289021E+01   0.279689E-01  -0.393791E+01
  2571   0.667696E+02   0.288544E+01   0.279355E-01  -0.395374E+01
  2572   0.666656E+02   0.288052E+01   0.279021E-01  -0.396939E+01
  2573   0.665631E+02   0.287548E+01   0.278688E-01  -0.398484E+01
  2574   0.664623E+02   0.287030E+01   0.278355E-01  -0.400011E+01
  2575   0.663628E+02   0.286499E+01   0.278023E-01  -0.401517E+01
  2576   0.662649E+02   0.285955E+01   0.277692E-01  -0.403001E+01
  2577   0.661684E+02   0.285397E+01   0.277362E-01  -0.404464E+01
  2578   0.660733E+02   0.284826E+01   0.277032E-01  -0.405903E+01
  2579   0.659796E+02   0.284243E+01   0.276703E-01  -0.407319E+01
  2580   0.658872E+02   0.283646E+01   0.276375E-01  -0.408710E+01
  2581   0.657962E+02   0.283037E+01   0.276047E-01  -0.410076E+01
  2582   0.657064E+02   0.282415E+01   0.275720E-01  -0.411416E+01
  2583   0.656179E+02   0.281780E+01   0.275394E-01  -0.412729E+01
  2584   0.655307E+02   0.281134E+01   0.275069E-01  -0.414015E+01
  2585   0.654446E+02   0.280474E+01   0.274744E-01  -0.415273E+01
  2586   0.653596E+02   0.279803E+01   0.274420E-01  -0.416503E+01
  2587   0.652758E+02   0.279120E+01   0.274097E-01  -0.417702E+01
  2588   0.651931E+02   0.278425E+01   0.273775E-01  -0.418872E+01
  2589   0.651114E+02   0.277718E+01   0.273453E-01  -0.420010E+01
  2590   0.650306E+02   0.276999E+01   0.273132E-01  -0.421118E+01
  2591   0.649509E+02   0.276270E+01   0.272812E-01  -0.422193E+01
  2592   0.648720E+02   0.275528E+01   0.272493E-01  -0.423236E+01
  2593   0.647940E+02   0.274775E+01   0.272174E-01  -0.424245E+01
  2594   0.647169E+02   0.274011E+01   0.271856E-01  -0.425219E+01
  2595   0.646406E+02   0.273235E+01   0.271539E-01  -0.426159E+01
  2596   0.645650E+02   0.272449E+01   0.271223E-01  -0.427064E+01
  2597   0.644901E+02   0.271652E+01   0.270907E-01  -0.427933E+01
  2598   0.644159E+02   0.270845E+01   0.270592E-01  -0.428767E+01
  2599   0.643424E+02   0.270027E+01   0.270277E-01  -0.429564E+01
  2600   0.642695E+02   0.269199E+01   0.269964E-01  -0.430324E+01
